Item,Package Size,Module Size,Redundant Count
jdk.internal.util.xml,9,2,626
sun.util.locale,5,2,630
sun.util.spi,4,2,631
javax.activity,2,1,287
javax.annotation.processing,9,2,626
javax.lang.model.element,6,2,629
javax.lang.model.util,7,2,628
javax.tools,13,2,622
javax.lang.model.type,6,2,629
javax.management.monitor,11,2,624
javax.management.relation,10,2,625
javax.rmi.ssl,8,2,627
javax.management.timer,6,2,629
javax.print.event,5,2,630
sun.print,36,2,599
javax.script,5,1,284
javax.smartcardio,8,1,281
javax.transaction.xa,2,2,633
javax.swing.plaf.metal,25,1,264
javax.swing.text.html,25,2,610
sun.awt.event,2,1,287
javax.swing.undo,6,2,629
javax.swing.plaf.multi,12,1,277
sun.swing.plaf,3,1,286
sun.swing.text,16,2,619
sun.swing.text.html,1,1,288
javax.swing.text.html.parser,8,1,281
javax.swing.text.rtf,8,1,281
javax.xml.crypto,7,1,282
javax.xml.crypto.dsig.keyinfo,7,1,282
javax.xml.crypto.dom,5,2,630
javax.xml.crypto.dsig,10,2,625
javax.xml.crypto.dsig.spec,5,2,630
javax.xml.crypto.dsig.dom,6,2,629
jdk.internal,5,2,630
jdk.management.cmm,2,1,287
jdk.internal.instrumentation,13,2,622
jdk.internal.org.objectweb.asm.commons,9,2,626
jdk.internal.org.objectweb.asm.tree,4,2,631
jdk.internal.org.objectweb.asm.util,9,2,626
jdk.internal.org.objectweb.asm.signature,3,2,632
jdk.internal.org.objectweb.asm.tree.analysis,5,2,630
jdk.internal.org.xml.sax,3,2,632
jdk.internal.org.xml.sax.helpers,3,2,632
jdk.internal.util,1,1,288
jdk.internal.util.xml.impl,8,2,627
jdk.management.resource,10,2,625
jdk.management.resource.internal,14,2,621
jdk.management.resource.internal.inst,21,2,614
org.jcp.xml.dsig.internal,6,2,472
org.jcp.xml.dsig.internal.dom,34,3,790
org.omg.CORBA.DynAnyPackage,2,2,633
org.w3c.dom.bootstrap,6,2,629
org.w3c.dom.css,5,2,630
org.w3c.dom.stylesheets,3,2,632
org.w3c.dom.views,2,2,633
sun.applet.resources,2,1,287
sun.java2d.loops,16,2,619
sun.java2d.opengl,21,2,614
sun.java2d.x11,15,2,620
sun.java2d.xr,16,2,619
sun.awt.X11,50,2,585
sun.nio.cs.ext,0,0,0
sun.awt.resources,2,1,287
sun.dc,9,2,626
sun.dc.path,2,2,633
sun.dc.pr,8,2,627
sun.instrument,6,1,283
sun.java2d.cmm.lcms,8,1,281
sun.java2d.jules,13,2,622
sun.java2d.pisces,9,2,626
sun.launcher,11,1,278
sun.launcher.resources,2,1,287
sun.management.counter,3,2,632
sun.management.counter.perf,8,2,627
sun.management.jdp,10,1,279
sun.management.snmp,12,2,623
sun.management.snmp.jvminstr,15,2,620
sun.management.snmp.util,9,2,626
sun.management.snmp.jvmmib,7,2,628
sun.nio,3,1,286
sun.usagetracker,9,2,626
sun.net.ftp,8,1,281
sun.net.ftp.impl,14,2,621
sun.net.smtp,7,1,282
sun.net.www.http,12,1,277
sun.net.www.content.text,4,2,631
sun.net.www.protocol.ftp,11,1,278
sun.net.www.protocol.http.logging,3,1,286
sun.net.www.protocol.http.ntlm,10,1,279
sun.security.ssl,0,0,0
sun.net.www.protocol.jar,13,1,276
sun.net.www.protocol.mailto,7,1,282
sun.print.resources,2,1,287
sun.reflect.generics.parser,4,2,631
sun.reflect.generics.tree,4,2,631
sun.reflect.generics.visitor,6,2,629
sun.rmi.log,7,1,282
sun.security.jgss.spi,6,1,283
sun.security.jgss.spnego,12,1,277
sun.security.jgss.wrapper,14,1,275
sun.security.krb5.internal,15,1,274
sun.security.krb5.internal.crypto,12,1,277
sun.security.krb5.internal.ccache,11,1,278
sun.security.krb5.internal.rcache,16,2,619
sun.security.krb5.internal.util,8,1,281
sun.security.krb5.internal.crypto.dk,14,1,275
sun.security.pkcs,14,1,275
sun.security.timestamp,12,1,277
sun.security.pkcs10,10,1,279
sun.security.pkcs12,14,1,275
sun.security.rsa,16,1,273
sun.security.validator,11,1,278
sun.security.provider.certpath.ldap,18,2,617
sun.security.provider.certpath.ssl,10,1,279
sun.security.smartcardio,11,1,278
sun.security.tools,8,1,281
sun.security.tools.keytool,25,1,264
sun.security.tools.policytool,19,1,270
javax.crypto.interfaces,0,0,0
sun.swing.icon,5,1,284
sun.swing.plaf.windows,5,1,284
sun.text.resources,5,1,284
sun.tools.jar,13,1,276
sun.tools.jar.resources,2,1,287
sun.util.cldr,8,1,281
sun.util.logging.resources,2,1,287
